Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito",0,0,0,0,,0,,0,,0
Package,"toqito.channel_metrics",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_ops",0,0,0,0,,0,,0,,0
Package,"toqito.channel_props",0,0,0,0,,0,,0,,0
Package,"toqito.channel_props",0,0,0,0,,0,,0,,0
Package,"toqito.channels",0,0,0,0,,0,,0,,0
Package,"toqito.channels",0,0,0,0,,0,,0,,0
Package,"toqito.channels",0,0,0,0,,0,,0,,0
Package,"toqito.channels",0,0,0,0,,0,,0,,0
Package,"toqito.helper",0,0,0,0,,0,,0,,0
Package,"toqito.helper",0,0,0,0,,0,,0,,0
Package,"toqito.matrices",0,0,0,0,,0,,0,,0
Package,"toqito.matrices",0,0,0,0,,0,,0,,0
Package,"toqito.matrices",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_ops",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_props",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_props",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_props",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_props",0,0,0,0,,0,,0,,0
Package,"toqito.matrix_props",0,0,0,0,,0,,0,,0
Package,"toqito.measurement_ops",0,0,0,0,,0,,0,,0
Package,"toqito.measurement_props",0,0,0,0,,0,,0,,0
Package,"toqito.measurements",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.nonlocal_games",0,0,0,0,,0,,0,,0
Package,"toqito.perms",0,0,0,0,,0,,0,,0
Package,"toqito.perms",0,0,0,0,,0,,0,,0
Package,"toqito.perms",0,0,0,0,,0,,0,,0
Package,"toqito.rand",0,0,0,0,,0,,0,,0
Package,"toqito.rand",0,0,0,0,,0,,0,,0
Package,"toqito.rand",0,0,0,0,,0,,0,,0
Package,"toqito.state_metrics",0,0,0,0,,0,,0,,0
Package,"toqito.state_ops",0,0,0,0,,0,,0,,0
Package,"toqito.state_ops",0,0,0,0,,0,,0,,0
Package,"toqito.state_opt",0,0,0,0,,0,,0,,0
Package,"toqito.state_opt",0,0,0,0,,0,,0,,0
Package,"toqito.state_opt",0,0,0,0,,0,,0,,0
Package,"toqito.state_opt",0,0,0,0,,0,,0,,0
Package,"toqito.state_opt",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.state_props",0,0,0,0,,0,,0,,0
Package,"toqito.states",0,0,0,0,,0,,0,,0
Package,"toqito.states",0,0,0,0,,0,,0,,0
Package,"toqito.states",0,0,0,0,,0,,0,,0
Package,"toqito.states",0,0,0,0,,0,,0,,0
Module File,"trace_distance.py",2,63,6,39,0,2,,1,6.50,2
Module File,"trace_norm.py",1,51,3,32,0,1,,0,10.67,1
Module File,"trine.py",1,45,9,23,0,1,,0,2.56,1
Module File,"unique_perms.py",3,62,20,23,0,4,,3,1.15,5
Module File,"unvec.py",2,91,8,56,0,2,,1,7.00,2
Module File,"update_odometer.py",5,76,16,44,0,5,,3,2.75,5
Module File,"vec.py",1,89,3,59,0,1,,0,19.67,1
Module File,"vectors_from_gram_matrix.py",3,56,13,30,0,3,,1,2.31,3
Module File,"vectors_to_gram_matrix.py",2,52,6,33,0,2,,1,5.50,2
Module File,"von_neumann_entropy.py",2,91,8,58,0,2,,1,7.25,2
Module File,"w_state.py",5,97,13,61,0,5,,1,4.69,5
Module File,"werner.py",7,125,24,76,0,7,,3,3.17,7
Module File,"xor_game.py",3,262,66,141,0,5,,4,2.14,16
